"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"3667","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella",NA
"3668","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","GCA-900066755",NA
"3669","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus",NA
"3670","Bacteria","Deinococcus-Thermus","Deinococci","Deinococcales","Deinococcaceae","Deinococcus",NA
"3671","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae",NA,NA
"3672","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Intrasporangiaceae","Tetrasphaera",NA
"3673","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Aquicella",NA
"3674","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"3675","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"3676","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae",NA,NA
"3677","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_NK4A136_group",NA
"3678","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Gryllotalpicola","reticulitermitis"
"3679","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"3680","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"3681","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Raoultella",NA
"3682","Bacteria","Cyanobacteria","Oxyphotobacteria","Nostocales","Chroococcidiopsaceae","Aliterella_CENA595",NA
"3683","Bacteria","Firmicutes","Bacilli","Bacillales","Family_XII","Exiguobacterium",NA
"3684","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","alcaligenes"
"3685","Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA
"3686","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Phreatobacter",NA
"3687","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Crossiella",NA
"3688","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Rathayibacter",NA
"3689","Bacteria","Tenericutes","Mollicutes","Mollicutes_RF39",NA,NA,NA
"3690","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Marmoricola",NA
"3691","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA
"3692","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Gracilibacillus","alcaliphilus"
"3693","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Craurococcus",NA
"3694","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Segetibacter",NA
"3695","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Polaromonas",NA
"3696","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Hymenobacteraceae","Pontibacter",NA
"3697","Bacteria","Firmicutes","Bacilli","Bacillales","Thermoactinomycetaceae",NA,NA
"3698","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"3699","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium_1",NA
"3700","Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae",NA,NA
"3701","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA
"3702","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus",NA
"3703","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae",NA,NA
"3704","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium",NA
"3705","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Peptococcus",NA
"3706","Bacteria","Acidobacteria","Subgroup_6",NA,NA,NA,NA
"3707","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"3708","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA
"3709","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Schlegelella",NA
"3710","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","Gordonibacter",NA
"3711","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter",NA
"3712","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA
"3713","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Thermomonas",NA
"3714","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium",NA
"3715","Bacteria","Proteobacteria","Deltaproteobacteria","Bradymonadales","Bradymonadaceae","Bradymonas",NA
"3716","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia",NA
"3717","Bacteria","Cyanobacteria","Oxyphotobacteria","Chloroplast",NA,NA,NA
"3718","Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter",NA
"3719","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-014",NA
"3720","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae","Azonexus",NA
"3721","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Inhella",NA
"3722","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"3723","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae_R-7_group",NA
"3724","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",NA
"3725","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Kocuria",NA
"3726","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Pseudoclavibacter","faecalis"
"3727","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"3728","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae",NA,NA
"3729","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"3730","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","Family_XIII_AD3011_group",NA
"3731","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Aquabacterium",NA
"3732","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga","subterranea"
"3733","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"3734","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella",NA
"3735","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium_1","variabile"
"3736","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"3737","Bacteria","Thermotogae","Thermotogae","Thermotogales","Fervidobacteriaceae","Fervidobacterium","nodosum"
"3738","Bacteria","Cyanobacteria","Oxyphotobacteria","Nostocales","Nostocaceae","Calothrix_PCC-6303",NA
"3739","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Spirosomaceae","Dyadobacter",NA
"3740","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"3741","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-014",NA
"3742","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae",NA,NA
"3743","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Promicromonosporaceae","Promicromonospora",NA
"3744","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales",NA,NA,NA
"3745","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Psychroglaciecola",NA
"3746","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA
"3747","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Neisseriaceae","Neisseria",NA
"3748","Bacteria","Firmicutes","Bacilli","Bacillales",NA,NA,NA
"3749","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Veillonella",NA
"3750","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia",NA
"3751","Bacteria","Chloroflexi","KD4-96",NA,NA,NA,NA
"3752","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"3753","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA,NA
"3754","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA,NA
"3755","Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae",NA,NA
"3756","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"3757","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Thioclava",NA
"3758","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Gillisia",NA
"3759","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-014",NA
"3760","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium",NA
"3761","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"3762","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Curvibacter",NA
"3763","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Eggerthellaceae","DNF00809",NA
"3764","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-002",NA
"3765","Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae",NA,NA
"3766","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"3767","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA,NA
"3768","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatirosa",NA
"3769","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA
"3770","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Sporichthyaceae",NA,NA
"3771","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","67-14",NA,NA
"3772","Bacteria","FBP",NA,NA,NA,NA,NA
"3773","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Agromyces",NA
"3774","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_UCG-006","bacterium"
"3775","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Ellin6055",NA
"3776","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"3777","Bacteria","Firmicutes","Bacilli","Lactobacillales",NA,NA,NA
"3778","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium",NA
"3779","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia",NA
"3780","Bacteria","Armatimonadetes","Armatimonadia","Armatimonadales",NA,NA,NA
"3781","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae",NA,NA
"3782","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"3783","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"3784","Bacteria","Actinobacteria","Acidimicrobiia","IMCC26256",NA,NA,NA
"3785","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA
"3786","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides",NA
"3787","Bacteria","Actinobacteria","Actinobacteria","Micrococcales",NA,NA,NA
"3788","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Iamiaceae","Iamia",NA
"3789","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"3790","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"3791","Bacteria","Acidobacteria","Subgroup_6",NA,NA,NA,NA
"3792","Bacteria","Actinobacteria","Acidimicrobiia","Actinomarinales",NA,NA,NA
"3793","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter",NA
"3794","Bacteria","Gemmatimonadetes","BD2-11_terrestrial_group",NA,NA,NA,NA
"3795","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flaviaesturariibacter",NA
"3796","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Rheinheimera",NA
"3797","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"3798","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae",NA,NA
"3799","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA,NA
"3800","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA,NA
"3801","Bacteria","Firmicutes","Bacilli","Lactobacillales","Enterococcaceae","Enterococcus","cecorum"
"3802","Eukaryota","Basidiomycota","Tremellomycetes","Filobasidiales","Filobasidiaceae","Naganishia",NA
"3803","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"3804","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Geodermatophilaceae","Geodermatophilus",NA
"3805","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-008",NA
"3806","Bacteria","Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria_Incertae_Sedis","Unknown_Family",NA,NA
"3807","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae",NA,NA
"3808","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatirosa",NA
"3809","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_1",NA
"3810","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","Nitrosomonas","ureae"
"3811","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Saccharomonospora",NA
"3812","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Rhodocyclaceae",NA,NA
"3813","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodopirillaceae","Defluviicoccus",NA
"3814","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Rubritepida",NA
"3815","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45",NA,NA
"3816","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","Family_XIII_AD3011_group",NA
"3817","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus_1",NA
"3818","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA
"3819","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA
"3820","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","mle1-27",NA,NA
"3821","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemania",NA
"3822","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-005",NA
"3823","Bacteria","Firmicutes","Bacilli","Bacillales","Thermoactinomycetaceae","Planifilum",NA
"3824","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","Mogibacterium",NA
"3825",NA,NA,NA,NA,NA,NA,NA
"3826","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Kocuria",NA
"3827","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Tatumella",NA
"3828","Bacteria","Chloroflexi","TK10",NA,NA,NA,NA
"3829","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA
"3830","Bacteria","Patescibacteria","Gracilibacteria","Absconditabacteriales_(SR1)",NA,NA,NA
"3831","Bacteria","Chloroflexi","Chloroflexia","Kallotenuales","AKIW781",NA,NA
"3832","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Providencia",NA
"3833","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"3834","Bacteria","Actinobacteria","Actinobacteria","Streptosporangiales","Nocardiopsaceae","Nocardiopsis",NA
"3835","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA,NA
"3836","Bacteria","Actinobacteria","Actinobacteria","Streptosporangiales","Thermomonosporaceae","Actinomadura",NA
"3837","Bacteria","Cyanobacteria","Melainabacteria","Gastranaerophilales",NA,NA,NA
"3838","Bacteria","Gemmatimonadetes","Longimicrobia","Longimicrobiales","Longimicrobiaceae",NA,NA
"3839","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas","catoniae"
"3840","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Solobacterium",NA
"3841","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Cnuella",NA
"3842","Bacteria","Firmicutes","Bacilli","Bacillales","Alicyclobacillaceae","Tumebacillus",NA
"3843","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"3844","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_1",NA
"3845","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales",NA,NA,NA
"3846","Bacteria","Actinobacteria","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"3847","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Neisseriaceae","Neisseria",NA
"3848","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA,NA
"3849","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatirosa",NA
"3850","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","mucilaginosus"
"3851","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Dermatophilaceae","Kineosphaera",NA
"3852","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae",NA,NA
"3853","Bacteria","Cyanobacteria","Melainabacteria","Gastranaerophilales",NA,NA,NA
"3854","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae",NA,NA
"3855","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_UCG-010",NA
"3856","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Nubsella",NA
"3857","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas",NA
"3858","Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae_(Subgroup_3)","Bryobacter",NA
"3859","Archaea","Crenarchaeota","Bathyarchaeia",NA,NA,NA,NA
"3860","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae",NA,NA
"3861","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium",NA
"3862","Bacteria","Cyanobacteria","Oxyphotobacteria","Nostocales","Nostocaceae","Calothrix_PCC-6303",NA
"3863","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales",NA,NA,NA
"3864","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA,NA
"3865","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Atopobiaceae","Atopobium","parvulum"
"3866","Bacteria","Chloroflexi","KD4-96",NA,NA,NA,NA
"3867","Eukaryota","Basidiomycota","Microbotryomycetes","Sporidiobolales","Sporidiobolaceae","Rhodosporidiobolus",NA
"3868","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"3869","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium",NA
"3870","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"3871","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter",NA
"3872","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Promicromonosporaceae","Xylanimonas","cellulosilytica"
"3873","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Peredibacter",NA
"3874","Bacteria","Gemmatimonadetes","Longimicrobia","Longimicrobiales","Longimicrobiaceae",NA,NA
"3875","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter",NA
"3876","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Ellin6055",NA
"3877","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","phytolaccae"
"3878","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"3879","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales",NA,NA,NA
"3880","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales",NA,NA,NA
"3881","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella",NA
"3882","Bacteria","Acidobacteria","Subgroup_6",NA,NA,NA,NA
"3883","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA,NA
"3884","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Hymenobacteraceae","Adhaeribacter",NA
"3885","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga",NA
"3886","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium","muchangponense"
"3887","Bacteria","Chloroflexi","TK10",NA,NA,NA,NA
"3888","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"3889","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter",NA
"3890","Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Treponema_2","maltophilum"
"3891","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Peredibacter",NA
"3892","Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella",NA
"3893","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA
"3894","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter",NA
"3895","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Hymenobacteraceae","Adhaeribacter",NA
"3896","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae",NA,NA
"3897","Bacteria","Patescibacteria","Parcubacteria","Candidatus_Jorgensenbacteria",NA,NA,NA
"3898","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Vulgatibacteraceae","Vulgatibacter",NA
"3899","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
"3900","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae",NA,NA
"3901","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia",NA
"3902","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemanella",NA
"3903","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA,NA
"3904","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Yonghaparkia",NA
"3905","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae",NA,NA
"3906","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Butyricicoccus",NA
"3907","Bacteria","Firmicutes","Bacilli","Lactobacillales","Lactobacillaceae","Lactobacillus",NA
"3908","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella",NA
"3909","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Veillonella",NA
"3910","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-002",NA
"3911","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rubellimicrobium",NA
"3912","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Dermabacteraceae","Brachybacterium",NA
"3913","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
"3914","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Marvinbryantia",NA
"3915","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides",NA
"3916","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA
"3917","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Saccharopolyspora",NA
"3918","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA,NA
"3919","Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45",NA,NA
"3920","Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae",NA,NA
"3921","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes","philippinensis"
"3922","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Parapusillimonas",NA
"3923","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"3924","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus",NA
"3925","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillibacter",NA
"3926","Bacteria",NA,NA,NA,NA,NA,NA
"3927","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium",NA
